bookId,eid,location_name,category_name,fromDate,toDate,created,status
cs_2KxVmASe,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-03-20,2022-03-20T17:45:00+11:00,2022-03-15T15:21:28+11:00,Confirmed
cs_2KxZx7Se,47267,Information Centre,Studio 2,2022-03-28,2022-03-28T15:00:00+11:00,2022-03-16T15:50:02+11:00,Confirmed
cs_2Kxk5dSe,43476,Information Centre,Meeting Rooms,2022-03-17,2022-03-17T16:45:00+11:00,2022-03-17T16:20:34+11:00,Confirmed
cs_2KxkMxSe,43476,Information Centre,Meeting Rooms,2022-03-18,2022-03-18T12:45:00+11:00,2022-03-18T01:47:22+11:00,Cancelled by User
cs_2KxvXQul,44160,StartSpace ,Meeting Rooms,2022-03-15,2022-03-15T13:45:00+11:00,2022-03-15T10:47:36+11:00,Cancelled by User
cs_2KxvXQul,44160,StartSpace ,Meeting Rooms,2022-03-15,2022-03-15T14:45:00+11:00,2022-03-15T10:47:36+11:00,Cancelled by User
cs_2X60nahe,44007,Information Centre,Meeting Rooms,2022-09-03,2022-09-03T16:45:00+10:00,2022-09-03T15:11:16+10:00,Confirmed
cs_2X68MWSe,44006,Information Centre,Meeting Rooms,2022-09-09,2022-09-09T14:45:00+10:00,2022-09-08T11:02:50+10:00,Confirmed
cs_2X69Z8fe,43852,Information Centre,Meeting Rooms,2022-09-07,2022-09-07T15:45:00+10:00,2022-09-07T14:28:11+10:00,Confirmed
cs_2X6A2ahe,43852,Information Centre,Meeting Rooms,2022-08-30,2022-08-30T17:45:00+10:00,2022-08-30T16:11:46+10:00,Confirmed
cs_2X6BBRte,47647,Information Centre,Studio 4,2022-09-12,2022-09-12T17:30:00+10:00,2022-09-07T19:21:33+10:00,Cancelled by Admin
cs_2X6Kj8te,43476,Information Centre,Meeting Rooms,2022-08-27,2022-08-27T15:45:00+10:00,2022-08-24T15:22:13+10:00,Cancelled by User
cs_2X6MBdHe,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-09-14,2022-09-14T13:45:00+10:00,2022-09-12T13:53:13+10:00,Confirmed
cs_2X6MDxCe,43476,Information Centre,Meeting Rooms,2022-09-12,2022-09-12T15:45:00+10:00,2022-09-12T14:03:30+10:00,Confirmed
cs_2X6MebSe,44006,Information Centre,Meeting Rooms,2022-09-14,2022-09-14T15:45:00+10:00,2022-09-12T12:25:24+10:00,Confirmed
cs_2X6N2xhe,44006,Information Centre,Meeting Rooms,2022-09-12,2022-09-12T14:45:00+10:00,2022-09-12T09:28:48+10:00,Confirmed
cs_2X6RRahe,47267,Information Centre,Studio 2,2022-08-26,2022-08-26T17:30:00+10:00,2022-08-26T09:35:16+10:00,Confirmed
cs_2X6dgVUl,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-09-07,2022-09-07T13:45:00+10:00,2022-09-05T15:38:54+10:00,Confirmed
cs_2X6dgVUl,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-09-07,2022-09-07T17:45:00+10:00,2022-09-05T15:38:54+10:00,Confirmed
cs_2X6eyRte,44160,StartSpace ,Meeting Rooms,2022-09-01,2022-09-01T16:45:00+10:00,2022-08-31T15:17:38+10:00,Confirmed
cs_2X6nxpsl,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-08-29,2022-08-29T13:45:00+10:00,2022-08-28T13:24:43+10:00,Confirmed
cs_2X6nxpsl,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-08-29,2022-08-29T17:45:00+10:00,2022-08-28T13:24:43+10:00,Confirmed
cs_2X6qxWSe,47600,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-09-02,2022-09-02T17:45:00+10:00,2022-09-02T14:09:29+10:00,Confirmed
cs_2X6x8dCe,44007,Information Centre,Meeting Rooms,2022-09-12,2022-09-12T16:45:00+10:00,2022-09-09T23:06:47+10:00,Confirmed
cs_2X6yl7te,47600,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-08-31,2022-08-31T13:45:00+10:00,2022-08-30T11:26:48+10:00,Confirmed
cs_2X6zZ8fe,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-08-27,2022-08-27T18:00:00+10:00,2022-08-27T14:05:47+10:00,Confirmed
cs_2XJ0wRte,44007,Information Centre,Meeting Rooms,2022-08-14,2022-08-14T15:45:00+10:00,2022-08-14T14:29:00+10:00,Confirmed
cs_2XJ2Wpsl,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-08-23,2022-08-23T13:45:00+10:00,2022-08-16T13:09:15+10:00,Confirmed
cs_2XJ2Wpsl,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-08-23,2022-08-23T17:45:00+10:00,2022-08-16T13:09:15+10:00,Confirmed
cs_2XJ3DKSe,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-08-09,2022-08-09T17:45:00+10:00,2022-08-09T11:41:56+10:00,Confirmed
cs_2XJ3PWSe,44007,Information Centre,Meeting Rooms,2022-08-09,2022-08-09T12:45:00+10:00,2022-08-09T10:12:34+10:00,Confirmed
cs_2XJ4D8te,47267,Information Centre,Studio 2,2022-08-16,2022-08-16T12:30:00+10:00,2022-08-15T14:41:36+10:00,Confirmed
cs_2XJ6KRfe,43852,Information Centre,Meeting Rooms,2022-08-05,2022-08-05T14:45:00+10:00,2022-08-05T13:39:31+10:00,Confirmed
cs_2XJ6QeIl,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-08-08,2022-08-08T13:45:00+10:00,2022-08-05T14:10:57+10:00,Confirmed
cs_2XJ6QeIl,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-08-08,2022-08-08T17:45:00+10:00,2022-08-05T14:10:57+10:00,Confirmed
cs_2XJDabTe,43852,Information Centre,Meeting Rooms,2022-08-23,2022-08-23T10:45:00+10:00,2022-08-19T09:26:48+10:00,Cancelled by Admin
cs_2XJJxKTe,44007,Information Centre,Meeting Rooms,2022-08-07,2022-08-07T16:45:00+10:00,2022-08-05T12:21:53+10:00,Cancelled by User
cs_2XJOoxhe,44006,Information Centre,Meeting Rooms,2022-08-19,2022-08-19T11:45:00+10:00,2022-08-17T13:13:58+10:00,Confirmed
cs_2XJWOWfe,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-08-16,2022-08-16T13:45:00+10:00,2022-08-11T14:23:07+10:00,Confirmed
cs_2XJeMAHe,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-08-13,2022-08-13T13:45:00+10:00,2022-08-11T10:59:43+10:00,Confirmed
cs_2XJoZdCe,43476,Information Centre,Meeting Rooms,2022-08-08,2022-08-08T14:45:00+10:00,2022-08-08T12:15:49+10:00,Confirmed
cs_2XJpR7te,44007,Information Centre,Meeting Rooms,2022-08-17,2022-08-17T12:45:00+10:00,2022-08-16T16:25:57+10:00,Confirmed
cs_2XJqAKTe,43852,Information Centre,Meeting Rooms,2022-08-12,2022-08-12T16:45:00+10:00,2022-08-12T16:14:19+10:00,Confirmed
cs_2XJqoMHe,44006,Information Centre,Meeting Rooms,2022-08-12,2022-08-12T15:45:00+10:00,2022-08-12T14:56:08+10:00,Confirmed
cs_2XK23dCe,44160,StartSpace ,Meeting Rooms,2022-09-26,2022-09-26T15:45:00+10:00,2022-09-26T14:26:10+10:00,Confirmed
cs_2XK3zqFl,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-09-19,2022-09-19T13:45:00+10:00,2022-09-18T10:49:54+10:00,Confirmed
cs_2XK3zqFl,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-09-19,2022-09-19T17:45:00+10:00,2022-09-18T10:49:54+10:00,Confirmed
cs_2XK64dHe,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-09-20,2022-09-20T13:45:00+10:00,2022-09-13T12:04:23+10:00,Confirmed
cs_2XK6gaCe,44006,Information Centre,Meeting Rooms,2022-09-14,2022-09-14T14:45:00+10:00,2022-09-13T13:20:30+10:00,Confirmed
cs_2XK7yMTe,44006,Information Centre,Meeting Rooms,2022-09-22,2022-09-22T17:45:00+10:00,2022-09-22T14:13:09+10:00,Confirmed
cs_2XKAnRfe,43852,Information Centre,Meeting Rooms,2022-09-26,2022-09-26T10:45:00+10:00,2022-09-19T10:53:36+10:00,Confirmed
cs_2XKNnOuy,44160,StartSpace ,Meeting Rooms,2022-10-04,2022-10-04T14:45:00+11:00,2022-10-03T10:10:05+11:00,Confirmed
cs_2XKNnOuy,44160,StartSpace ,Meeting Rooms,2022-10-04,2022-10-04T15:45:00+11:00,2022-10-03T10:10:05+11:00,Confirmed
cs_2XKNnOuy,44160,StartSpace ,Meeting Rooms,2022-10-04,2022-10-04T16:45:00+11:00,2022-10-03T10:10:05+11:00,Confirmed
cs_2XKNnOuy,44160,StartSpace ,Meeting Rooms,2022-10-04,2022-10-04T13:45:00+11:00,2022-10-03T10:10:05+11:00,Confirmed
cs_2XKNpaCe,43476,Information Centre,Meeting Rooms,2022-10-03,2022-10-03T17:45:00+11:00,2022-10-03T12:48:30+11:00,Confirmed
cs_2XKPDKSe,43852,Information Centre,Meeting Rooms,2022-09-29,2022-09-29T11:45:00+10:00,2022-09-21T15:42:55+10:00,Confirmed
cs_2XKVmMTe,47647,Information Centre,Studio 4,2022-10-11,2022-10-11T15:00:00+11:00,2022-09-30T14:43:06+10:00,Confirmed
cs_2XKVo9Sk,47791,StartSpace ,Loft Boardroom,2022-10-03,2022-10-03T10:00:00+11:00,2022-09-30T11:12:13+10:00,Confirmed
cs_2XKVo9Sk,47791,StartSpace ,Loft Boardroom,2022-10-10,2022-10-10T10:00:00+11:00,2022-09-30T11:12:13+10:00,Confirmed
cs_2XKVo9Sk,47791,StartSpace ,Loft Boardroom,2022-10-17,2022-10-17T10:00:00+11:00,2022-09-30T11:12:13+10:00,Confirmed
cs_2XKVo9Sk,47791,StartSpace ,Loft Boardroom,2022-10-24,2022-10-24T10:00:00+11:00,2022-09-30T11:12:13+10:00,Confirmed
cs_2XKVo9Sk,47791,StartSpace ,Loft Boardroom,2022-10-31,2022-10-31T10:00:00+11:00,2022-09-30T11:12:13+10:00,Confirmed
cs_2XKVo9Sk,47791,StartSpace ,Loft Boardroom,2022-11-14,2022-11-14T10:00:00+11:00,2022-09-30T11:12:13+10:00,Confirmed
cs_2XKVo9Sk,47791,StartSpace ,Loft Boardroom,2022-11-21,2022-11-21T10:00:00+11:00,2022-09-30T11:12:13+10:00,Confirmed
cs_2XKVo9Sk,47791,StartSpace ,Loft Boardroom,2022-11-28,2022-11-28T10:00:00+11:00,2022-09-30T11:12:13+10:00,Confirmed
cs_2XKVo9Sk,47791,StartSpace ,Loft Boardroom,2022-12-05,2022-12-05T10:00:00+11:00,2022-09-30T11:12:13+10:00,Confirmed
cs_2XKVo9Sk,47791,StartSpace ,Loft Boardroom,2022-12-12,2022-12-12T10:00:00+11:00,2022-09-30T11:12:13+10:00,Confirmed
cs_2XKVo9Sk,47791,StartSpace ,Loft Boardroom,2022-12-19,2022-12-19T10:00:00+11:00,2022-09-30T11:12:13+10:00,Confirmed
cs_2XKbBbSe,44006,Information Centre,Meeting Rooms,2022-09-27,2022-09-27T14:45:00+10:00,2022-09-27T13:01:37+10:00,Confirmed
cs_2XKq9MHe,44160,StartSpace ,Meeting Rooms,2022-09-22,2022-09-22T15:45:00+10:00,2022-09-22T08:31:43+10:00,Confirmed
cs_2XKzMRfe,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-09-15,2022-09-15T17:45:00+10:00,2022-09-15T13:38:41+10:00,Confirmed
cs_2XQ07AHe,47791,StartSpace ,Loft Boardroom,2022-11-23,2022-11-23T14:45:00+11:00,2022-11-23T10:20:33+11:00,Confirmed
cs_2XQ2b4Ul,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-11-30,2022-11-30T17:45:00+11:00,2022-11-28T11:33:44+11:00,Cancelled by Admin
cs_2XQ2b4Ul,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-12-01,2022-12-01T13:45:00+11:00,2022-11-28T11:33:44+11:00,Cancelled by Admin
cs_2XQ2dKTe,43476,Information Centre,Meeting Rooms,2022-11-28,2022-11-28T11:45:00+11:00,2022-11-28T10:23:51+11:00,Confirmed
cs_2XQ67QIl,44160,StartSpace ,Meeting Rooms,2022-11-10,2022-11-10T16:45:00+11:00,2022-11-09T21:18:37+11:00,Confirmed
cs_2XQ67QIl,44160,StartSpace ,Meeting Rooms,2022-11-10,2022-11-10T17:45:00+11:00,2022-11-09T21:18:37+11:00,Confirmed
cs_2XQ7mbSe,47647,Information Centre,Studio 4,2022-11-23,2022-11-23T12:30:00+11:00,2022-11-22T16:18:26+11:00,Cancelled by User
cs_2XQ84pul,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-12-08,2022-12-08T13:45:00+11:00,2022-12-05T11:29:44+11:00,Confirmed
cs_2XQ84pul,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-12-08,2022-12-08T17:45:00+11:00,2022-12-05T11:29:44+11:00,Confirmed
cs_2XQ8B8te,47647,Information Centre,Studio 4,2022-12-09,2022-12-09T17:30:00+11:00,2022-12-05T14:21:27+11:00,Confirmed
cs_2XQ9wJTe3,47267,Information Centre,Studio 2,2023-01-11,2023-01-11T12:30:00+11:00,2022-12-01T15:26:46+11:00,Confirmed
cs_2XQM8KTe,43852,Information Centre,Meeting Rooms,2022-12-20,2022-12-20T13:45:00+11:00,2022-12-19T22:49:23+11:00,Confirmed
cs_2XQMNxCe,43852,Information Centre,Meeting Rooms,2022-12-20,2022-12-20T14:45:00+11:00,2022-12-20T14:03:17+11:00,Confirmed
cs_2XQMVwUv,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-12-21,2022-12-21T13:45:00+11:00,2022-12-20T08:39:45+11:00,Confirmed
cs_2XQMVwUv,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-12-21,2022-12-21T17:45:00+11:00,2022-12-20T08:39:45+11:00,Confirmed
cs_2XQMVwUv,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-12-22,2022-12-22T13:45:00+11:00,2022-12-20T08:39:45+11:00,Confirmed
cs_2XQMVwUv,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-12-22,2022-12-22T17:45:00+11:00,2022-12-20T08:39:45+11:00,Confirmed
cs_2XQMVwUv,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-12-23,2022-12-23T13:45:00+11:00,2022-12-20T08:39:45+11:00,Confirmed
cs_2XQMVwUv,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-12-23,2022-12-23T17:45:00+11:00,2022-12-20T08:39:45+11:00,Confirmed
cs_2XQMz8te,44160,StartSpace ,Meeting Rooms,2022-12-19,2022-12-19T16:45:00+11:00,2022-12-19T13:15:33+11:00,Confirmed
cs_2XQOVaCe,47600,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-12-01,2022-12-01T13:45:00+11:00,2022-12-01T10:23:48+11:00,Confirmed
cs_2XQPXKSe,43852,Information Centre,Meeting Rooms,2022-11-21,2022-11-21T10:45:00+11:00,2022-11-21T09:03:23+11:00,Confirmed
cs_2XQQedHe,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-11-15,2022-11-15T13:45:00+11:00,2022-11-11T15:32:17+11:00,Confirmed
cs_2XQV7ahe,44006,Information Centre,Meeting Rooms,2022-12-09,2022-12-09T11:45:00+11:00,2022-12-09T00:33:19+11:00,Confirmed
cs_2XQWPdCe,43852,Information Centre,Meeting Rooms,2022-11-26,2022-11-26T10:45:00+11:00,2022-11-19T10:15:42+11:00,Confirmed
cs_2XQXaRfe,47791,StartSpace ,Loft Boardroom,2022-11-10,2022-11-10T16:45:00+11:00,2022-11-10T14:18:05+11:00,Confirmed
cs_2XQZ4ATe,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-12-15,2022-12-15T17:45:00+11:00,2022-12-14T15:21:44+11:00,Confirmed
cs_2XQZNaCe,43852,Information Centre,Meeting Rooms,2022-12-15,2022-12-15T13:45:00+11:00,2022-12-15T13:02:24+11:00,Confirmed
cs_2XQk4Rte,47647,Information Centre,Studio 4,2022-12-31,2022-12-31T17:30:00+11:00,2022-12-23T11:14:32+11:00,Confirmed
cs_2XQkQMTe,44160,StartSpace ,Meeting Rooms,2022-12-22,2022-12-22T12:45:00+11:00,2022-12-21T09:06:21+11:00,Confirmed
cs_2XQkdWSe,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-12-23,2022-12-23T17:45:00+11:00,2022-12-23T15:07:59+11:00,Confirmed
cs_2XQknwFl,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2023-01-09,2023-01-09T13:45:00+11:00,2022-12-21T12:18:18+11:00,Confirmed
cs_2XQknwFl,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2023-01-09,2023-01-09T17:45:00+11:00,2022-12-21T12:18:18+11:00,Confirmed
cs_2XQlVWfe,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-11-28,2022-11-28T17:45:00+11:00,2022-11-24T10:18:46+11:00,Confirmed
cs_2XQlxWSe,44007,Information Centre,Meeting Rooms,2022-12-07,2022-12-07T15:45:00+11:00,2022-11-24T10:41:08+11:00,Confirmed
cs_2XQm8Ncl,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-11-29,2022-11-29T13:45:00+11:00,2022-11-27T11:04:20+11:00,Confirmed
cs_2XQm8Ncl,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-11-29,2022-11-29T17:45:00+11:00,2022-11-27T11:04:20+11:00,Confirmed
cs_2XQq8KTe,47791,StartSpace ,Loft Boardroom,2022-11-22,2022-11-22T10:45:00+11:00,2022-11-22T10:10:32+11:00,Confirmed
cs_2XQvdAHe,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-12-11,2022-12-11T17:45:00+11:00,2022-12-07T15:08:04+11:00,Confirmed
cs_2XQveaCe,43476,Information Centre,Meeting Rooms,2022-12-08,2022-12-08T10:45:00+11:00,2022-12-07T11:29:26+11:00,Confirmed
cs_2XQxb7te,44160,StartSpace ,Meeting Rooms,2022-12-11,2022-12-11T16:45:00+11:00,2022-12-11T15:01:15+11:00,Confirmed
cs_2XQypaCe,43476,Information Centre,Meeting Rooms,2022-11-16,2022-11-16T16:45:00+11:00,2022-11-16T12:40:35+11:00,Confirmed
cs_2XQzkaCe,44007,Information Centre,Meeting Rooms,2022-11-13,2022-11-13T17:45:00+11:00,2022-11-13T16:28:23+11:00,Confirmed
cs_2XR6J8fe,43476,Information Centre,Meeting Rooms,2023-01-13,2023-01-13T14:45:00+11:00,2023-01-04T00:01:47+11:00,Confirmed
cs_2XRJbRfe,44006,Information Centre,Meeting Rooms,2023-01-02,2023-01-02T13:45:00+11:00,2023-01-02T12:51:26+11:00,Confirmed
cs_2XRJjMTe,44007,Information Centre,Meeting Rooms,2022-12-30,2022-12-30T10:45:00+11:00,2022-12-30T09:51:41+11:00,Confirmed
cs_2XRJyDFW,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2023-01-05,2023-01-05T13:45:00+11:00,2022-12-30T17:02:27+11:00,Confirmed
cs_2XRJyDFW,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2023-01-05,2023-01-05T13:45:00+11:00,2022-12-30T17:02:27+11:00,Confirmed
cs_2XRJyDFW,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2023-01-05,2023-01-05T13:45:00+11:00,2022-12-30T17:02:27+11:00,Confirmed
cs_2XRJyDFW,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2023-01-05,2023-01-05T13:45:00+11:00,2022-12-30T17:02:27+11:00,Confirmed
cs_2XRJyDFW,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2023-01-05,2023-01-05T17:45:00+11:00,2022-12-30T17:02:27+11:00,Confirmed
cs_2XRJyDFW,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2023-01-05,2023-01-05T17:45:00+11:00,2022-12-30T17:02:27+11:00,Confirmed
cs_2XRJyDFW,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2023-01-05,2023-01-05T17:45:00+11:00,2022-12-30T17:02:27+11:00,Confirmed
cs_2XRJyDFW,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2023-01-05,2023-01-05T17:45:00+11:00,2022-12-30T17:02:27+11:00,Confirmed
cs_2XRKxdCe,43852,Information Centre,Meeting Rooms,2023-01-11,2023-01-11T14:45:00+11:00,2023-01-09T16:57:00+11:00,Cancelled by User
cs_2XRQPahe,47647,Information Centre,Studio 4,2023-01-13,2023-01-13T17:30:00+11:00,2023-01-12T20:38:41+11:00,Confirmed
cs_2XRRPbTe,44006,Information Centre,Meeting Rooms,2023-01-16,2023-01-16T17:45:00+11:00,2023-01-15T20:32:12+11:00,Confirmed
cs_2XRXZKTe,47647,Information Centre,Studio 4,2023-01-13,2023-01-13T15:00:00+11:00,2023-01-11T03:57:45+11:00,Confirmed
cs_2XX626sX,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-10-05,2022-10-05T13:45:00+11:00,2022-10-04T16:20:42+11:00,Confirmed
cs_2XX626sX,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-10-05,2022-10-05T17:45:00+11:00,2022-10-04T16:20:42+11:00,Confirmed
cs_2XX626sX,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-10-06,2022-10-06T13:45:00+11:00,2022-10-04T16:20:42+11:00,Confirmed
cs_2XX626sX,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-10-06,2022-10-06T17:45:00+11:00,2022-10-04T16:20:42+11:00,Confirmed
cs_2XX626sX,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-10-07,2022-10-07T13:45:00+11:00,2022-10-04T16:20:42+11:00,Confirmed
cs_2XX626sX,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-10-07,2022-10-07T17:45:00+11:00,2022-10-04T16:20:42+11:00,Confirmed
cs_2XX626sX,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-10-08,2022-10-08T13:45:00+11:00,2022-10-04T16:20:42+11:00,Cancelled by Admin
cs_2XX626sX,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-10-08,2022-10-08T17:45:00+11:00,2022-10-04T16:20:42+11:00,Cancelled by Admin
cs_2XX626sX,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-10-09,2022-10-09T13:45:00+11:00,2022-10-04T16:20:42+11:00,Cancelled by Admin
cs_2XX626sX,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-10-09,2022-10-09T17:45:00+11:00,2022-10-04T16:20:42+11:00,Cancelled by Admin
cs_2XXK37te,44006,Information Centre,Meeting Rooms,2022-10-07,2022-10-07T14:45:00+11:00,2022-10-04T19:35:53+11:00,Confirmed
cs_2XXM1bSe,44007,Information Centre,Meeting Rooms,2022-10-20,2022-10-20T13:45:00+11:00,2022-10-20T12:31:08+11:00,Cancelled by Admin
cs_2XXXmdHe,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-10-05,2022-10-05T17:45:00+11:00,2022-10-05T10:26:04+11:00,Confirmed
cs_2XXZ8MHe,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-10-20,2022-10-20T17:45:00+11:00,2022-10-19T18:30:57+11:00,Confirmed
cs_2XXbo7te,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-10-19,2022-10-19T13:45:00+11:00,2022-10-16T10:50:30+11:00,Confirmed
cs_2XXpWMHe,43476,Information Centre,Meeting Rooms,2022-10-15,2022-10-15T17:45:00+11:00,2022-10-15T16:36:10+11:00,Confirmed
cs_2XXvBbSe,47647,Information Centre,Studio 4,2022-10-21,2022-10-21T15:00:00+11:00,2022-10-18T14:25:03+11:00,Confirmed
cs_2XXyJahe,44007,Information Centre,Meeting Rooms,2022-10-11,2022-10-11T14:45:00+11:00,2022-10-09T16:51:43+11:00,Confirmed
cs_2Xo0jdHe,43852,Information Centre,Meeting Rooms,2022-10-31,2022-10-31T12:45:00+11:00,2022-10-31T10:42:21+11:00,Confirmed
cs_2Xo2xAHe,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-11-05,2022-11-05T17:45:00+11:00,2022-11-02T10:56:42+11:00,Confirmed
cs_2Xo4jaCe,44006,Information Centre,Meeting Rooms,2022-11-01,2022-11-01T13:45:00+11:00,2022-10-31T21:25:04+11:00,Confirmed
cs_2XoNnahe,43476,Information Centre,Meeting Rooms,2022-11-08,2022-11-08T12:45:00+11:00,2022-11-08T07:25:50+11:00,Confirmed
cs_2XoVy8te,44007,Information Centre,Meeting Rooms,2022-11-12,2022-11-12T13:45:00+11:00,2022-11-06T15:34:02+11:00,Confirmed
cs_2XobJAHe,47647,Information Centre,Studio 4,2022-11-24,2022-11-24T15:00:00+11:00,2022-11-02T16:45:59+11:00,Confirmed
cs_2Xoek8te,43852,Information Centre,Meeting Rooms,2022-10-29,2022-10-29T15:45:00+11:00,2022-10-28T10:07:34+11:00,Confirmed
cs_2Xog07he,47647,Information Centre,Studio 4,2022-11-08,2022-11-08T14:45:00+11:00,2022-11-07T14:06:42+11:00,Confirmed
cs_2XogYbTe,44007,Information Centre,Meeting Rooms,2022-11-07,2022-11-07T13:45:00+11:00,2022-11-07T13:23:01+11:00,Confirmed
cs_2XoozMTe,43852,Information Centre,Meeting Rooms,2022-10-25,2022-10-25T13:45:00+11:00,2022-10-23T12:48:26+11:00,Confirmed
cs_2Xoq7AHe,44007,Information Centre,Meeting Rooms,2022-10-30,2022-10-30T17:45:00+11:00,2022-10-30T13:11:53+11:00,Confirmed
